"id","fecha_creacion","desde","hasta","motivo","adjunto","comentarios","empleado_id","tipo_permiso_id","id_estado_vb","id_jefe_vb","fecha_vb","id_estado_aprobacion","id_jefe_aprobacion","fecha_aprobacion","created_at","updated_at"
"231","5/2/2026","29/1/2026 00:00:00","29/1/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03160720260204134856.pdf",,"49","1","3","26","5/2/2026 14:26:57","3","162","5/2/2026 14:26:57","5/2/2026 14:26:57","5/2/2026 14:26:57"
"232","5/2/2026","10/1/2026 07:30:00","19/1/2026 00:00:00","VACACIONES DE DICIEMBRE","permisos/doc03160820260204134917.pdf",,"75","2","3","8","5/2/2026 14:29:33","3","162","5/2/2026 14:29:33","5/2/2026 14:29:33","5/2/2026 14:29:33"
"233","5/2/2026","20/2/2026 00:00:00","20/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03160920260204134942.pdf",,"75","1","3","8","5/2/2026 14:32:39","3","162","5/2/2026 14:32:39","5/2/2026 14:32:39","5/2/2026 14:32:39"
"234","5/2/2026","8/2/2026 07:30:00","8/2/2026 10:30:00","ASUNTOS PERSONALES ","permisos/doc03161020260204135003.pdf",,"40","1","3","26","5/2/2026 14:36:37","3","162","5/2/2026 14:36:37","5/2/2026 14:36:37","5/2/2026 14:36:37"
"235","5/2/2026","9/2/2026 18:00:00","9/2/2026 00:00:00","ASUNTOS PERSONALES ","permisos/doc03161120260204135023.pdf",,"51","1","3","17","5/2/2026 14:44:38","3","162","5/2/2026 14:44:38","5/2/2026 14:44:38","5/2/2026 14:44:38"
"236","5/2/2026","10/2/2026 00:00:00","18/2/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03161220260204135050.pdf",,"51","2","3","17","5/2/2026 14:46:43","3","162","5/2/2026 14:46:43","5/2/2026 14:46:43","5/2/2026 14:46:43"
"237","5/2/2026","10/2/2026 07:30:00","16/2/2026 00:00:00","VACACIONES DE DICIEMBRE","permisos/doc03161320260204135110.pdf",,"80","2","3","8","5/2/2026 14:51:07","3","162","5/2/2026 14:51:07","5/2/2026 14:51:07","5/2/2026 14:51:07"
"238","5/2/2026","16/2/2026 00:00:00","16/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03161420260204135131.pdf",,"80","1","3","8","5/2/2026 14:52:49","3","162","5/2/2026 14:52:49","5/2/2026 14:52:49","5/2/2026 14:52:49"
"239","5/2/2026","8/2/2026 16:30:00","8/2/2026 00:00:00","FRACCIONADO 25 DICIEMBRE ","permisos/doc03162320260205090446.pdf",,"154","2","3","116","5/2/2026 15:05:56","3","151","5/2/2026 15:05:56","5/2/2026 15:05:56","5/2/2026 15:05:56"
"240","5/2/2026","9/2/2026 00:00:00","9/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03162420260205090507.pdf",,"154","1","3","116","5/2/2026 15:07:58","3","151","5/2/2026 15:07:58","5/2/2026 15:07:58","5/2/2026 15:07:58"
"241","5/2/2026","6/2/2026 13:00:00","6/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03162520260205090524.pdf",,"6","1","3","151","5/2/2026 15:10:22","3","151","5/2/2026 15:10:22","5/2/2026 15:10:22","5/2/2026 15:10:22"
"242","5/2/2026","8/2/2026 15:00:00","9/2/2026 07:30:00","ASUETO 25 DICIEMBRE ","permisos/doc03162620260205090544.pdf",,"149","2","3","153","5/2/2026 15:12:43","3","151","5/2/2026 15:12:43","5/2/2026 15:12:43","5/2/2026 15:12:43"
"243","9/2/2026","5/2/2026 07:30:00","5/2/2026 11:55:00","CITA","permisos/doc03168620260209111745.pdf",,"6","7","3","151","9/2/2026 19:46:52","3","151","9/2/2026 19:46:52","9/2/2026 19:46:52","9/2/2026 19:46:52"
"244","9/2/2026","6/2/2026 13:45:00","6/2/2026 17:00:00","POR HABER EXTRAS 19/1/2026","permisos/doc03168720260209111806.pdf",,"173","2","3","165","9/2/2026 19:49:44","3","163","9/2/2026 19:49:44","9/2/2026 19:49:44","9/2/2026 19:49:44"
"245","9/2/2026","9/2/2026 07:30:00","9/2/2026 15:30:00","EXTRAS 03, 4 Y 6 DE FEBRERO","permisos/doc03168820260209111829.pdf",,"188","2","3","184","9/2/2026 19:51:50","3","184","9/2/2026 19:51:50","9/2/2026 19:51:50","9/2/2026 19:51:50"
"246","11/2/2026","9/2/2026 00:00:00","9/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03174620260211083248.pdf",,"20","1","3","26","11/2/2026 16:16:14","3","162","11/2/2026 16:16:14","11/2/2026 16:16:14","11/2/2026 16:16:14"
"247","11/2/2026","8/2/2026 07:30:00","8/2/2026 00:00:00","ASUETO 2 DE NOVIEMBRE 2025","permisos/doc03174720260211083309.pdf",,"20","2","3","26","11/2/2026 16:18:19","3","162","11/2/2026 16:18:19","11/2/2026 16:18:19","11/2/2026 16:18:19"
"248","11/2/2026","9/2/2026 07:30:00","9/2/2026 10:30:00","ASUNTOS PERSONALES ","permisos/doc03174820260211083328.pdf",,"94","1","3","26","11/2/2026 16:21:17","3","162","11/2/2026 16:21:17","11/2/2026 16:21:17","11/2/2026 16:21:17"
"249","11/2/2026","9/2/2026 15:00:00","9/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03174920260211083348.pdf",,"61","1","3","18","11/2/2026 16:23:02","3","162","11/2/2026 16:23:02","11/2/2026 16:23:02","11/2/2026 16:23:02"
"250","11/2/2026","6/2/2026 05:30:00","6/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03175020260211083408.pdf",,"37","1","3","17","11/2/2026 16:24:45","3","162","11/2/2026 16:24:45","11/2/2026 16:24:45","11/2/2026 16:24:45"
"251","11/2/2026","6/2/2026 17:00:00","6/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03175120260211083426.pdf",,"81","1","3","26","11/2/2026 16:26:23","3","162","11/2/2026 16:26:23","11/2/2026 16:26:23","11/2/2026 16:26:23"
"252","11/2/2026","6/2/2026 17:00:00","6/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03175220260211083446.pdf",,"78","1","3","26","11/2/2026 16:28:38","3","162","11/2/2026 16:28:38","11/2/2026 16:28:38","11/2/2026 16:28:38"
"253","11/2/2026","5/2/2026 06:15:00","5/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03175320260211083505.pdf",,"52","1","3","26","11/2/2026 16:30:24","3","162","11/2/2026 16:30:24","11/2/2026 16:30:24","11/2/2026 16:30:24"
"254","11/2/2026","4/2/2026 18:00:00","4/2/2026 19:45:00","ASUNTOS PERSONALES ","permisos/doc03175420260211083523.pdf",,"60","1","3","26","11/2/2026 16:32:20","3","162","11/2/2026 16:32:20","11/2/2026 16:32:20","11/2/2026 16:32:20"
"255","11/2/2026","8/2/2026 16:00:00","8/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03175520260211083542.pdf",,"35","1","3","26","11/2/2026 16:37:23","3","162","11/2/2026 16:37:23","11/2/2026 16:37:23","11/2/2026 16:37:23"
"256","11/2/2026","8/2/2026 17:00:00","8/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03175620260211083601.pdf",,"37","1","3","26","11/2/2026 16:39:01","3","162","11/2/2026 16:39:01","11/2/2026 16:39:01","11/2/2026 16:39:01"
"257","11/2/2026","10/2/2026 02:00:00","10/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03175720260211083620.pdf",,"39","1","3","18","11/2/2026 16:40:47","3","162","11/2/2026 16:40:47","11/2/2026 16:40:47","11/2/2026 16:40:47"
"258","11/2/2026","10/2/2026 02:00:00","10/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03175820260211083639.pdf",,"44","1","3","18","11/2/2026 16:42:48","3","162","11/2/2026 16:42:48","11/2/2026 16:42:48","11/2/2026 16:42:48"
"259","11/2/2026","14/2/2026 14:00:00","15/2/2026 07:00:00","ASUNTOS PERSONALES ","permisos/doc03175920260211083700.pdf",,"181","1","3","184","11/2/2026 16:48:30","3","184","11/2/2026 16:48:30","11/2/2026 16:48:30","11/2/2026 16:48:30"
"260","11/2/2026","14/2/2026 07:00:00","14/2/2026 14:00:00","ASUETO 1 DE ENERO 2026","permisos/doc03176020260211083734.pdf",,"181","2","3","184","11/2/2026 16:50:31","3","184","11/2/2026 16:50:31","11/2/2026 16:50:31","11/2/2026 16:50:31"
"261","11/2/2026","11/2/2026 07:30:00","19/2/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03176120260211083755.pdf",,"60","2","3","18","11/2/2026 16:53:22","3","162","11/2/2026 16:53:22","11/2/2026 16:53:22","11/2/2026 16:53:22"
"262","11/2/2026","9/2/2026 20:00:00","9/2/2026 21:00:00","FRACCIONADO  ASUETO 24/12/25","permisos/doc03176220260211083814.pdf",,"41","2","3","17","11/2/2026 16:55:33","3","162","11/2/2026 16:55:33","11/2/2026 16:55:33","11/2/2026 16:55:33"
"263","11/2/2026","9/2/2026 07:30:00","10/2/2026 07:30:00","TURNO DE  OFICIAL SSPU 28/12/25","permisos/doc03176320260211083832.pdf",,"17","2","3","162","11/2/2026 16:57:42","3","162","11/2/2026 16:57:42","11/2/2026 16:57:42","11/2/2026 16:57:42"
"264","11/2/2026","10/2/2026 18:00:00","10/2/2026 23:59:00","CUMPLEAÑOS","permisos/doc03176420260211083853.pdf",,"103","3","3","17","11/2/2026 16:59:22","3","162","11/2/2026 16:59:22","11/2/2026 16:59:22","11/2/2026 16:59:22"
"265","11/2/2026","11/2/2026 00:00:00","11/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03176520260211083916.pdf",,"103","1","3","17","11/2/2026 17:00:53","3","162","11/2/2026 17:00:53","11/2/2026 17:00:53","11/2/2026 17:00:53"
"266","11/2/2026","15/2/2026 18:00:00","15/2/2026 23:59:00","CUMPLEAÑOS","permisos/doc03176620260211083938.pdf",,"79","3","3","26","11/2/2026 17:02:37","3","162","11/2/2026 17:02:37","11/2/2026 17:02:37","11/2/2026 17:02:37"
"267","11/2/2026","16/2/2026 00:00:00","16/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03176720260211084003.pdf",,"79","1","3","26","11/2/2026 17:04:10","3","162","11/2/2026 17:04:10","11/2/2026 17:04:10","11/2/2026 17:04:10"
"268","11/2/2026","4/2/2026 04:30:00","4/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03176820260211084021.pdf",,"8","1","3","162","11/2/2026 17:05:39","3","162","11/2/2026 17:05:39","11/2/2026 17:05:39","11/2/2026 17:05:39"
"269","11/2/2026","12/2/2026 07:03:00","18/2/2026 07:30:00","VACACIONES DE DICIEMBRE, 26,27,28,30,31  Y 1 ENERO","permisos/doc03176920260211084040.pdf",,"41","2","3","26","11/2/2026 17:08:08","3","162","11/2/2026 17:08:08","11/2/2026 17:08:08","11/2/2026 17:08:08"
"270","11/2/2026","11/2/2026 07:00:00","11/2/2026 15:00:00","ASUETO 24 DICIEMBRE","permisos/doc03177020260211084058.pdf",,"105","2","3","18","11/2/2026 17:09:47","3","162","11/2/2026 17:09:47","11/2/2026 17:09:47","11/2/2026 17:09:47"
"271","11/2/2026","15/2/2026 07:30:00","17/2/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03177120260211084121.pdf",,"52","2","3","162","11/2/2026 17:11:37","3","162","11/2/2026 17:11:37","11/2/2026 17:11:37","11/2/2026 17:11:37"
"272","11/2/2026","12/2/2026 07:30:00","12/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03177720260211141944.pdf",,"161","1","3","1","11/2/2026 20:20:38","3","1","11/2/2026 20:20:38","11/2/2026 20:20:38","11/2/2026 20:20:38"
"273","13/2/2026","9/2/2026 08:00:00","9/2/2026 13:25:00","CITA","permisos/doc03183320260213091433.pdf",,"163","7","3","151","13/2/2026 19:49:54","3","151","13/2/2026 19:49:54","13/2/2026 19:49:54","13/2/2026 19:49:54"
"274","13/2/2026","11/2/2026 08:00:00","11/2/2026 09:00:00","ASUNTOS PERSONALES ","permisos/doc03183420260213091452.pdf",,"163","1","3","151","13/2/2026 19:51:14","3","151","13/2/2026 19:51:14","13/2/2026 19:51:14","13/2/2026 19:51:14"
"275","13/2/2026","8/2/2026 07:30:00","8/2/2026 11:30:00","REUION DE TRABAJO 3/2/2026","permisos/doc03183520260213091511.pdf",,"153","2","3","151","13/2/2026 19:53:04","3","151","13/2/2026 19:53:04","13/2/2026 19:53:04","13/2/2026 19:53:04"
"276","13/2/2026","10/2/2026 07:30:00","10/2/2026 14:30:00","ASUETO 15 SEPTIEMBRE","permisos/doc03183620260213091533.pdf",,"125","2","3","151","13/2/2026 19:54:46","3","151","13/2/2026 19:54:46","13/2/2026 19:54:46","13/2/2026 19:54:46"
"277","13/2/2026","11/2/2026 14:30:00","11/2/2026 18:30:00","ASUNTOS PERSONALES ","permisos/doc03183720260213091553.pdf",,"125","1","3","151","13/2/2026 19:56:36","3","151","13/2/2026 19:56:36","13/2/2026 19:56:36","13/2/2026 19:56:36"
"278","13/2/2026","15/2/2026 00:00:00","15/2/2026 07:30:00","ASUETO 1 ENERO 2026","permisos/doc03183820260213091639.pdf",,"118","2","3","151","13/2/2026 19:58:08","3","151","13/2/2026 19:58:08","13/2/2026 19:58:08","13/2/2026 19:58:08"
"279","13/2/2026","14/2/2026 17:00:00","14/2/2026 00:00:00","ASUNTOS PERSONALES ","permisos/doc03183920260213091709.pdf",,"118","1","3","151","13/2/2026 19:59:51","3","151","13/2/2026 19:59:51","13/2/2026 19:59:51","13/2/2026 19:59:51"
"280","13/2/2026","11/2/2026 15:00:00","11/2/2026 18:00:00","CITA","permisos/doc03184020260213091734.pdf",,"54","7","3","17","13/2/2026 20:01:38","3","162","13/2/2026 20:01:38","13/2/2026 20:01:38","13/2/2026 20:01:38"
"281","13/2/2026","12/2/2026 12:00:00","12/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03184320260213091833.pdf",,"102","1","3","17","13/2/2026 20:04:50","3","162","13/2/2026 20:04:50","13/2/2026 20:04:50","13/2/2026 20:04:50"
"282","13/2/2026","10/2/2026 00:00:00","10/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03184220260213091815.pdf",,"43","1","3","17","13/2/2026 20:06:36","3","162","13/2/2026 20:06:36","13/2/2026 20:06:36","13/2/2026 20:06:36"
"283","13/2/2026","12/2/2026 08:00:00","12/2/2026 16:00:00","ASUETO  1 DE ENERO/26","permisos/doc03184420260213091856.pdf",,"106","2","3","17","13/2/2026 20:28:33","3","162","13/2/2026 20:28:33","13/2/2026 20:28:33","13/2/2026 20:28:33"
"284","13/2/2026","15/2/2026 07:00:00","16/2/2026 07:00:00","ASUNTOS PERSONALES ","permisos/doc03185620260213141754.pdf",,"178","1","3","184","13/2/2026 20:30:09","3","184","13/2/2026 20:30:09","13/2/2026 20:30:09","13/2/2026 20:30:09"
"285","16/2/2026","12/2/2026 13:00:00","12/2/2026 15:30:00","trabajo  extras 9 y 12 enero /26","permisos/doc03187620260216101633.pdf",,"159","2","3","151","16/2/2026 19:35:11","3","151","16/2/2026 19:35:11","16/2/2026 19:35:11","16/2/2026 19:35:11"
"286","16/2/2026","17/2/2026 07:30:00","18/2/2026 07:30:00","asueto 25 dicembre  y 1 enero 2026","permisos/doc03187720260216101658.pdf",,"148","2","3","116","16/2/2026 19:39:58","3","151","16/2/2026 19:39:58","16/2/2026 19:39:58","16/2/2026 19:39:58"
"287","16/2/2026","12/2/2026 06:30:00","12/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03187820260216101718.pdf",,"79","1","3","17","16/2/2026 19:43:12","3","162","16/2/2026 19:43:12","16/2/2026 19:43:12","16/2/2026 19:50:53"
"288","16/2/2026","13/2/2026 16:30:00","13/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03187920260216101737.pdf",,"94","1","3","26","16/2/2026 19:45:09","3","162","16/2/2026 19:45:09","16/2/2026 19:45:09","16/2/2026 19:48:42"
"289","16/2/2026","23/2/2026 00:00:00","23/2/2026 07:00:00","ASUETO 2 DE NOVIEMBRE 2025","permisos/doc03188020260216101800.pdf",,"28","2","3","26","16/2/2026 19:47:10","3","162","16/2/2026 19:47:10","16/2/2026 19:47:10","16/2/2026 19:47:10"
"290","16/2/2026","22/2/2026 07:30:00","23/2/2026 00:30:00","ASUETO 25 DICIEMBRE ","permisos/doc03188120260216101820.pdf",,"28","2","3","26","16/2/2026 19:56:56","3","162","16/2/2026 19:56:56","16/2/2026 19:56:56","16/2/2026 19:56:56"
"291","16/2/2026","25/2/2026 07:30:00","25/2/2026 18:00:00","CUMPLEAÑOS","permisos/doc03188220260216101843.pdf",,"93","3","3","26","16/2/2026 19:59:43","3","162","16/2/2026 19:59:43","16/2/2026 19:59:43","16/2/2026 19:59:43"
"292","17/2/2026","17/2/2026 07:30:00","17/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03190820260217085611.pdf",,"174","1","3","163","17/2/2026 16:25:31","3","163","17/2/2026 16:25:31","17/2/2026 16:25:31","17/2/2026 16:25:31"
"293","17/2/2026","22/2/2026 07:30:00","22/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03192020260217090055.pdf",,"80","1","3","26","17/2/2026 17:21:36","3","162","17/2/2026 17:21:36","17/2/2026 17:21:36","17/2/2026 17:21:36"
"294","18/2/2026","18/2/2026 10:00:00","18/2/2026 20:00:00","ASUETO 25 DICIEMBRE ","permisos/doc03190620260217085525.pdf",,"164","2","3","163","18/2/2026 14:22:21","3","163","18/2/2026 14:22:21","18/2/2026 14:22:21","18/2/2026 14:22:21"
"295","18/2/2026","19/2/2026 13:00:00","19/2/2026 17:00:00","EXTRAS 19 ENERO 2026","permisos/doc03190720260217085549.pdf",,"165","2","3","163","18/2/2026 14:23:57","3","163","18/2/2026 14:23:57","18/2/2026 14:23:57","18/2/2026 14:23:57"
"296","18/2/2026","17/2/2026 12:00:00","17/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03190920260217085634.pdf",,"176","1","3","165","18/2/2026 14:25:56","3","163","18/2/2026 14:25:56","18/2/2026 14:25:56","18/2/2026 14:25:56"
"297","18/2/2026","18/2/2026 08:00:00","18/2/2026 14:30:00","EXTRAS DEL 19/1/2026","permisos/doc03191020260217085657.pdf",,"167","2","3","165","18/2/2026 14:27:45","3","163","18/2/2026 14:27:45","18/2/2026 14:27:45","18/2/2026 14:27:45"
"298","18/2/2026","18/2/2026 14:30:00","18/2/2026 17:00:00","ASUNTOS PERSONALES ","permisos/doc03191120260217085719.pdf",,"167","1","3","165","18/2/2026 14:29:36","3","163","18/2/2026 14:29:36","18/2/2026 14:29:36","18/2/2026 14:29:36"
"299","18/2/2026","17/2/2026 07:30:00","18/2/2026 07:30:00","OFICIALIA 14 Y 15 FEBRERO ","permisos/doc03191220260217085741.pdf",,"26","2","3","162","18/2/2026 14:31:34","3","162","18/2/2026 14:31:34","18/2/2026 14:31:34","18/2/2026 14:31:34"
"300","18/2/2026","15/2/2026 17:00:00","15/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03191320260217085804.pdf",,"111","1","3","162","18/2/2026 14:34:50","3","162","18/2/2026 14:34:50","18/2/2026 14:34:50","18/2/2026 14:34:50"
"301","18/2/2026","21/2/2026 18:00:00","21/2/2026 23:59:00","ASUNTOS PERSONALES ","permisos/doc03191420260217085829.pdf",,"47","1","3","17","18/2/2026 14:36:35","3","162","18/2/2026 14:36:35","18/2/2026 14:36:35","18/2/2026 14:36:35"
"302","18/2/2026","22/2/2026 17:30:00","3/3/2026 23:59:00","VACACIONES DE DICIEMBRE","permisos/doc03191620260217085913.pdf",,"78","2","3","26","18/2/2026 14:43:45","3","162","18/2/2026 14:43:45","18/2/2026 14:43:45","18/2/2026 14:43:45"
"303","18/2/2026","4/3/2026 00:00:00","4/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03191720260217085940.pdf",,"78","1","3","26","18/2/2026 14:51:35","3","26","18/2/2026 14:51:35","18/2/2026 14:51:35","18/2/2026 14:51:35"
"304","18/2/2026","22/2/2026 17:30:00","3/3/2026 23:59:00","VACACIONES DE DICIEMBRE","permisos/doc03191820260217090003.pdf",,"71","2","3","26","18/2/2026 14:53:56","3","162","18/2/2026 14:53:56","18/2/2026 14:53:56","18/2/2026 14:53:56"
"305","18/2/2026","4/3/2026 00:00:00","4/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03191920260217090033.pdf",,"71","1","3","26","18/2/2026 14:58:50","3","162","18/2/2026 14:58:50","18/2/2026 14:58:50","18/2/2026 14:58:50"
"306","18/2/2026","16/3/2026 05:30:00","16/3/2026 07:30:00","CITA","permisos/doc03192120260217090120.pdf",,"71","7","3","26","18/2/2026 15:01:36","3","162","18/2/2026 15:01:36","18/2/2026 15:01:36","18/2/2026 15:01:36"
"307","18/2/2026","14/3/2026 06:00:00","14/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03192220260217090143.pdf",,"50","1","3","26","18/2/2026 15:03:12","3","162","18/2/2026 15:03:12","18/2/2026 15:03:12","18/2/2026 15:03:12"
"308","18/2/2026","14/3/2026 06:00:00","14/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03192320260217090205.pdf",,"49","1","3","26","18/2/2026 15:04:44","3","162","18/2/2026 15:04:44","18/2/2026 15:04:44","18/2/2026 15:04:44"
"309","18/2/2026","20/3/2026 16:00:00","20/3/2026 23:59:00","ASUNTOS PERSONALES ","permisos/doc03192420260217090230.pdf",,"68","1","3","17","18/2/2026 15:06:28","3","162","18/2/2026 15:06:28","18/2/2026 15:06:28","18/2/2026 15:06:28"
"310","18/2/2026","21/3/2026 00:00:00","21/3/2026 07:30:00","CUMPLEAÑOS","permisos/doc03192520260217090259.pdf",,"68","3","3","17","18/2/2026 15:09:14","3","162","18/2/2026 15:09:14","18/2/2026 15:09:14","18/2/2026 15:09:14"
"311","18/2/2026","22/2/2026 18:00:00","1/3/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03192620260217090324.pdf",,"94","2","3","26","18/2/2026 15:11:21","3","162","18/2/2026 15:11:21","18/2/2026 15:11:21","18/2/2026 15:11:21"
"312","18/2/2026","26/2/2026 18:00:00","3/3/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03192720260217090347.pdf",,"93","2","3","26","18/2/2026 15:13:18","3","162","18/2/2026 15:13:18","18/2/2026 15:13:18","18/2/2026 15:13:18"
"313","18/2/2026","21/2/2026 00:00:00","23/3/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03192820260217090416.pdf",,"93","2","3","26","18/2/2026 15:15:33","3","162","18/2/2026 15:15:33","18/2/2026 15:15:33","18/2/2026 15:15:33"
"314","18/2/2026","23/2/2026 07:30:00","3/3/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03192920260217090442.pdf",,"55","2","3","17","18/2/2026 15:19:00","3","162","18/2/2026 15:19:00","18/2/2026 15:19:00","18/2/2026 15:19:00"
"315","18/2/2026","21/2/2026 00:00:00","21/2/2026 07:30:00","ASUETO 25 DICIEMBRE ","permisos/doc03195120260217101930.pdf",,"129","2","3","17","18/2/2026 15:22:57","3","162","18/2/2026 15:22:57","18/2/2026 15:22:57","18/2/2026 15:22:57"
"316","18/2/2026","17/2/2026 13:00:00","17/2/2026 15:30:00","EXTRAS 9 Y 12 ENERO 2026","permisos/doc03195220260217102002.pdf","RESTAN 1;30 HRS ","157","2","3","159","18/2/2026 15:25:06","3","151","18/2/2026 15:25:06","18/2/2026 15:25:06","18/2/2026 15:25:06"
"317","18/2/2026","20/2/2026 07:30:00","20/2/2026 19:30:00","ASUNTOS PERSONALES ","permisos/doc03195320260217102020.pdf",,"129","1","3","151","18/2/2026 15:29:30","3","151","18/2/2026 15:29:30","18/2/2026 15:29:30","18/2/2026 15:29:30"
"318","18/2/2026","19/2/2026 07:30:00","19/2/2026 15:30:00","EXTRAS 15/10/25, 5/11/2025, 7/11/2025, 16/12/2025","permisos/doc03195420260217102038.pdf",,"182","2","3","184","18/2/2026 15:31:47","3","184","18/2/2026 15:31:47","18/2/2026 15:31:47","18/2/2026 15:31:47"
"319","18/2/2026","17/2/2026 08:00:00","17/2/2026 11:36:00","CITA","permisos/doc03198320260218141658.pdf",,"163","7","3","151","18/2/2026 20:42:16","3","151","18/2/2026 20:42:16","18/2/2026 20:42:16","18/2/2026 20:42:16"
"320","19/2/2026","22/2/2026 00:00:00","2/3/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03200020260219081636.pdf",,"47","2","3","17","19/2/2026 14:43:04","3","162","19/2/2026 14:43:04","19/2/2026 14:43:04","19/2/2026 14:43:04"
"321","19/2/2026","17/2/2026 14:30:00","17/3/2026 17:06:00","CITA","permisos/doc03200120260219081659.pdf",,"31","7","3","17","19/2/2026 14:45:13","3","162","19/2/2026 14:45:13","19/2/2026 14:45:13","19/2/2026 14:45:13"
"322","19/2/2026","24/2/2026 08:00:00","24/3/2026 17:00:00","ASUETO 25 DICIEMBRE ","permisos/doc03200220260219081726.pdf",,"162","2","3","1","19/2/2026 14:47:01","3","1","19/2/2026 14:47:01","19/2/2026 14:47:01","19/2/2026 14:47:01"
"323","19/2/2026","22/2/2026 07:30:00","22/3/2026 15:30:00","ASUETO 1 DE ENERO 2026","permisos/doc03200320260219081754.pdf",,"107","2","3","27","19/2/2026 14:48:56","3","162","19/2/2026 14:48:56","19/2/2026 14:48:56","19/2/2026 14:48:56"
"324","19/2/2026","22/2/2026 15:30:00","22/3/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03200420260219081819.pdf",,"107","1","3","27","19/2/2026 14:50:19","3","162","19/2/2026 14:50:19","19/2/2026 14:50:19","19/2/2026 14:50:19"
"325","19/2/2026","23/2/2026 00:00:00","23/3/2026 10:00:00","ASUETO 1 DE ENERO 2026","permisos/doc03200520260219081854.pdf",,"171","2","3","163","19/2/2026 14:51:51","3","163","19/2/2026 14:51:51","19/2/2026 14:51:51","19/2/2026 14:51:51"
"326","19/2/2026","22/2/2026 10:00:00","22/3/2026 23:59:00","ASUETO 25 DICIEMBRE ","permisos/doc03200620260219081917.pdf",,"171","2","3","163","19/2/2026 14:53:29","3","163","19/2/2026 14:53:29","19/2/2026 14:53:29","19/2/2026 14:53:29"
"327","20/2/2026","20/2/2026 14:30:00","21/2/2026 07:30:00","ASUETO 1 DE ENERO ","permisos/doc03203120260220090919.pdf",,"144","15","3","128","20/2/2026 16:06:52","3","151","20/2/2026 16:06:52","20/2/2026 16:06:52","20/2/2026 16:06:52"
"328","20/2/2026","20/2/2026 13:00:00","20/2/2026 15:30:00","CITA","permisos/doc03203220260220090943.pdf",,"175","7","3","165","20/2/2026 16:08:26","3","163","20/2/2026 16:08:26","20/2/2026 16:08:26","20/2/2026 16:08:26"
"329","20/2/2026","26/2/2026 14:30:00","27/2/2026 07:30:00","ASUETO 25 DICIEMBRE ","permisos/doc03203320260220091004.pdf",,"147","2","3","116","20/2/2026 16:10:27","3","151","20/2/2026 16:10:27","20/2/2026 16:10:27","20/2/2026 16:10:27"
"330","23/2/2026","20/2/2026 07:00:00","20/2/2026 23:30:00","ASUNTOS PERSONALES ","permisos/doc03206220260223082645.pdf",,"129","1","3","116","23/2/2026 15:02:50","3","151","23/2/2026 15:02:50","23/2/2026 15:02:50","23/2/2026 15:02:50"
"331","23/2/2026","22/2/2026 07:30:00","22/2/2026 10:00:00","EXTRAS DEL 18/2/2026","permisos/doc03206320260223082705.pdf",,"154","2","3","151","23/2/2026 15:04:27","3","151","23/2/2026 15:04:27","23/2/2026 15:04:27","23/2/2026 15:04:27"
